,label,area,Min Threshold,Max Threshold,type,percent_raw,region,plate,notes,calculation,well,treatment,genotype,temperature,symbiotic_state
160,C5-bf-Snap-573.czi,210.603,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C5-H2-Sym-32,H2-Sym-32,H2,32,Sym
161,C5-fl-Snap-572.czi,139.898,1163,65535,Symbiont Area,66.427,Tentacle,H2-Sym-32,,66.42735384,C5-H2-Sym-32,H2-Sym-32,H2,32,Sym
162,C5-bf-Snap-573.czi,2060.408,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C5-H2-Sym-32,H2-Sym-32,H2,32,Sym
163,C5-fl-Snap-572.czi,972.796,1305,65535,Symbiont Area,47.214,Tentacle,H2-Sym-32,,47.21375572,C5-H2-Sym-32,H2-Sym-32,H2,32,Sym
164,C6-bf-Snap-407.czi,1926.132,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
165,C6-fl-Snap-406.czi,361.528,919,65535,Symbiont Area,18.77,Tentacle,H2-Sym-32,,18.7696378,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
166,C6-bf-Snap-407.czi,3885.996,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
167,C6-fl-Snap-406.czi,699.055,981,65535,Symbiont Area,17.989,Tentacle,H2-Sym-32,,17.98908182,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
168,C6-bf-Snap-407.czi,2953.417,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
169,C6-fl-Snap-406.czi,687.379,732,65535,Symbiont Area,23.274,Tentacle,H2-Sym-32,,23.27402463,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
170,C6-bf-Snap-407.czi,2783.897,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
171,C6-fl-Snap-406.czi,656.459,717,65535,Symbiont Area,23.581,Tentacle,H2-Sym-32,,23.58057787,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
172,C6-bf-Snap-407.czi,4687.326,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
173,C6-fl-Snap-406.czi,763.49,732,65535,Symbiont Area,16.288,Tentacle,H2-Sym-32,,16.28839129,C6-H2-Sym-32,H2-Sym-32,H2,32,Sym
175,C7-bf-Snap-409.czi,2763.572,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
176,C7-fl-Snap-408.czi,1490.871,1248,65535,Symbiont Area,53.947,Tentacle,H2-Sym-32,,53.94724653,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
177,C7-bf-Snap-409.czi,3543.712,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
178,C7-fl-Snap-408.czi,1339.298,1109,65535,Symbiont Area,37.794,Tentacle,H2-Sym-32,,37.79364689,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
179,C7-bf-Snap-409.czi,10709.624,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
180,C7-fl-Snap-408.czi,2556.861,786,65535,Symbiont Area,23.874,Tentacle,H2-Sym-32,,23.8744236,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
181,C7-bf-Snap-409.czi,1077.882,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
182,C7-fl-Snap-408.czi,315.256,1079,65535,Symbiont Area,29.248,Tentacle,H2-Sym-32,,29.24772842,C7-H2-Sym-32,H2-Sym-32,H2,32,Sym
183,C8-bf-Snap-411.czi,4004.271,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,"Image very foggy in the middle, only 2 clear tentacles ",n/a,C8-H2-Sym-32,H2-Sym-32,H2,32,Sym
184,C8-fl-Snap-410.czi,427.477,641,65535,Symbiont Area,10.676,Tentacle,H2-Sym-32,,10.67552621,C8-H2-Sym-32,H2-Sym-32,H2,32,Sym
185,C8-bf-Snap-411.czi,3265.214,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,C8-H2-Sym-32,H2-Sym-32,H2,32,Sym
186,C8-fl-Snap-410.czi,318.283,1485,65535,Symbiont Area,9.748,Tentacle,H2-Sym-32,,9.747691882,C8-H2-Sym-32,H2-Sym-32,H2,32,Sym
187,D1-bf-Snap-413.czi,3175.913,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
188,D1-fl-Snap-412.czi,1335.838,831,65535,Symbiont Area,42.062,Tentacle,H2-Sym-32,,42.06154262,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
189,D1-bf-Snap-413.czi,1834.453,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
190,D1-fl-Snap-412.czi,1035.934,1320,65535,Symbiont Area,56.471,Tentacle,H2-Sym-32,,56.47100253,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
191,D1-bf-Snap-413.czi,3668.69,0,65535,Tentacle Area,56.471,Tentacle,H2-Sym-32,,n/a,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
192,D1-fl-Snap-412.czi,1485.033,795,65535,Symbiont Area,40.479,Tentacle,H2-Sym-32,,40.47856319,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
193,D1-bf-Snap-413.czi,1262.538,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
194,D1-fl-Snap-412.czi,669,1259,65535,Symbiont Area,52.989,Tentacle,H2-Sym-32,,52.98850411,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
195,D1-bf-Snap-413.czi,1105.775,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
196,D1-fl-Snap-412.czi,544.887,941,65535,Symbiont Area,49.276,Tentacle,H2-Sym-32,,49.2764803,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
197,D1-bf-Snap-413.czi,6462.965,0,65535,Tentacle Area,0,Body column,H2-Sym-32,,n/a,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
198,D1-fl-Snap-412.czi,1319.621,562,65535,Symbiont Area,20.418,Body Column ,H2-Sym-32,,20.41819815,D1-H2-Sym-32,H2-Sym-32,H2,32,Sym
199,D2-bf-Snap-415.czi,2971.58,0,65535,Tentacle Area,20.418,Tentacle,H2-Sym-32,,n/a,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
200,D2-fl-Snap-414.czi,140.114,1210,65535,Symbiont Area,4.715,Tentacle,H2-Sym-32,,4.715134709,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
201,D2-bf-Snap-415.czi,855.819,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
202,D2-fl-Snap-414.czi,87.571,1351,65535,Symbiont Area,10.232,Tentacle,H2-Sym-32,,10.23242064,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
203,D2-bf-Snap-415.czi,418.612,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
204,D2-fl-Snap-414.czi,77.409,1602,65535,Symbiont Area,18.492,Tentacle,H2-Sym-32,,18.49182537,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
205,D2-bf-Snap-415.czi,2128.303,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
206,D2-fl-Snap-414.czi,306.607,958,65535,Symbiont Area,14.406,Tentacle,H2-Sym-32,,14.40617243,D2-H2-Sym-32,H2-Sym-32,H2,32,Sym
207,D3-bf-Snap-417.czi,2403.125,0,65535,Tentacle Area,14.406,Tentacle,H2-Sym-32,,n/a,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
208,D3-fl-Snap-416.czi,438.504,1004,65535,Symbiont Area,18.247,Tentacle,H2-Sym-32,,18.24724057,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
209,D3-bf-Snap-417.czi,3027.582,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
210,D3-fl-Snap-416.czi,513.318,895,65535,Symbiont Area,16.955,Tentacle,H2-Sym-32,,16.95471832,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
211,D3-bf-Snap-417.czi,2761.409,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
212,D3-fl-Snap-416.czi,994.851,1161,65535,Symbiont Area,36.027,Tentacle,H2-Sym-32,,36.02693408,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
213,D3-bf-Snap-417.czi,1520.927,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
214,D3-fl-Snap-416.czi,443.477,1036,65535,Symbiont Area,29.158,Tentacle,H2-Sym-32,,29.15833567,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
215,D3-bf-Snap-417.czi,6770.221,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
216,D3-fl-Snap-416.czi,2206.144,1365,65535,Symbiont Area,32.586,Tentacle,H2-Sym-32,,32.58599682,D3-H2-Sym-32,H2-Sym-32,H2,32,Sym
217,D4-bf-Snap-419.czi,5346.812,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
218,D4-fl-Snap-418.czi,1059.502,673,65535,Symbiont Area,19.816,Tentacle,H2-Sym-32,,19.81558357,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
219,D4-bf-Snap-419.czi,4691.866,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
220,D4-fl-Snap-418.czi,1187.508,759,65535,Symbiont Area,25.31,Tentacle,H2-Sym-32,,25.30992999,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
221,D4-bf-Snap-419.czi,18163.332,0,65535,Tentacle Area,0,Body Column ,H2-Sym-32,,n/a,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
222,D4-fl-Snap-418.czi,1411.517,716,65535,Symbiont Area,7.771,Body Column ,H2-Sym-32,,7.771244835,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
223,D4-bf-Snap-419.czi,3594.741,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
224,D4-fl-Snap-418.czi,1928.078,587,65535,Symbiont Area,53.636,Tentacle,H2-Sym-32,,53.63607559,D4-H2-Sym-32,H2-Sym-32,H2,32,Sym
225,D5-bf--Snap-421.czi,5296.431,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D5-H2-Sym-32,H2-Sym-32,H2,32,Sym
226,D5-fl-Snap-420.czi,2054.786,1460,65535,Symbiont Area,38.796,Tentacle,H2-Sym-32,,38.79567203,D5-H2-Sym-32,H2-Sym-32,H2,32,Sym
227,D5-bf--Snap-421.czi,7218.023,0,65535,Tentacle Area,0,Body column,H2-Sym-32,,n/a,D5-H2-Sym-32,H2-Sym-32,H2,32,Sym
228,D5-fl-Snap-420.czi,1323.729,769,65535,Symbiont Area,18.339,Body column,H2-Sym-32,,18.33921837,D5-H2-Sym-32,H2-Sym-32,H2,32,Sym
229,D5-bf--Snap-421.czi,1882.455,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D5-H2-Sym-32,H2-Sym-32,H2,32,Sym
230,D5-fl-Snap-420.czi,1026.853,1076,65535,Symbiont Area,54.549,Tentacle,H2-Sym-32,,54.54860807,D5-H2-Sym-32,H2-Sym-32,H2,32,Sym
231,D6-bf-Snap-423.czi,3951.079,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
232,D6-fl-Snap-422.czi,1315.297,1339,65535,Symbiont Area,33.29,Tentacle,H2-Sym-32,,33.2895647,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
233,D6-bf-Snap-423.czi,2569.402,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
234,D6-fl-Snap-422.czi,997.878,819,65535,Symbiont Area,38.837,Tentacle,H2-Sym-32,,38.83697452,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
235,D6-bf-Snap-423.czi,1138.208,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
236,D6-fl-Snap-422.czi,393.097,709,65535,Symbiont Area,34.536,Tentacle,H2-Sym-32,,34.53648191,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
237,D6-bf-Snap-423.czi,2980.445,0,65535,Tentacle Area,0,Body column,H2-Sym-32,,n/a,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
238,D6-fl-Snap-422.czi,588.132,788,65535,Symbiont Area,19.733,Body column,H2-Sym-32,,19.73302644,D6-H2-Sym-32,H2-Sym-32,H2,32,Sym
239,D7-bf-Snap-425.czi,1024.042,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,Very small body column and tentacles.,n/a,D7-H2-Sym-32,H2-Sym-32,H2,32,Sym
240,D7-fl-Snap-424.czi,548.779,1870,65535,Symbiont Area,53.59,Tentacle,H2-Sym-32,,53.58950121,D7-H2-Sym-32,H2-Sym-32,H2,32,Sym
241,D7-bf-Snap-425.czi,621.431,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D7-H2-Sym-32,H2-Sym-32,H2,32,Sym
242,D7-fl-Snap-424.czi,337.743,1195,65535,Symbiont Area,54.349,Tentacle,H2-Sym-32,,54.34923588,D7-H2-Sym-32,H2-Sym-32,H2,32,Sym
243,D7-bf-Snap-425.czi,145.303,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D7-H2-Sym-32,H2-Sym-32,H2,32,Sym
244,D7-fl-Snap-424.czi,77.625,1839,65535,Symbiont Area,53.423,Tentacle,H2-Sym-32,,53.42284743,D7-H2-Sym-32,H2-Sym-32,H2,32,Sym
245,D8-bf-Snap-427.czi,1530.008,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
246,D8-fl-Snap-426.czi,185.953,636,65535,Symbiont Area,12.154,Tentacle,H2-Sym-32,,12.1537273,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
247,D8-bf-Snap-427.czi,1128.911,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
248,D8-fl-Snap-426.czi,76.111,717,65535,Symbiont Area,6.742,Tentacle,H2-Sym-32,,6.741984089,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
249,D8-bf-Snap-427.czi,1464.708,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
250,D8-fl-Snap-426.czi,86.49,554,65535,Symbiont Area,5.905,Tentacle,H2-Sym-32,,5.904931222,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
251,D8-bf-Snap-427.czi,522.4,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
252,D8-fl-Snap-426.czi,41.731,649,65535,Symbiont Area,7.988,Tentacle,H2-Sym-32,,7.988323124,D8-H2-Sym-32,H2-Sym-32,H2,32,Sym
253,E1-BF-Snap-429.czi,1877.698,0,65535,Tentacle Area,0,0,H2-Sym-32,,n/a,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
254,E1-fl-Snap-428.czi,1096.693,1221,65535,Symbiont Area,58.406,0,H2-Sym-32,,58.40625063,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
255,E1-BF-Snap-429.czi,1369.137,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
256,E1-fl-Snap-428.czi,747.49,1206,65535,Symbiont Area,54.596,Tentacle,H2-Sym-32,,54.59570518,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
257,E1-BF-Snap-429.czi,1609.795,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
258,E1-fl-Snap-428.czi,678.082,1146,65535,Symbiont Area,42.122,Tentacle,H2-Sym-32,,42.1222578,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
259,E1-BF-Snap-429.czi,1016.69,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
260,E1-fl-Snap-428.czi,471.154,1327,65535,Symbiont Area,46.342,Tentacle,H2-Sym-32,,46.34195281,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
261,E1-BF-Snap-429.czi,652.567,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
262,E1-fl-Snap-428.czi,345.311,1628,65535,Symbiont Area,52.916,Tentacle,H2-Sym-32,,52.91579255,E1-H2-Sym-32,H2-Sym-32,H2,32,Sym
263,E2-bf-Snap-431.czi,1679.203,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E2-H2-Sym-32,H2-Sym-32,H2,32,Sym
264,E2-fl-Snap-430.czi,275.038,1421,65535,Symbiont Area,16.379,Tentacle,H2-Sym-32,,16.37907984,E2-H2-Sym-32,H2-Sym-32,H2,32,Sym
265,E2-bf-Snap-431.czi,2493.074,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E2-H2-Sym-32,H2-Sym-32,H2,32,Sym
266,E2-fl-Snap-430.czi,613.214,1357,65535,Symbiont Area,24.597,Tentacle,H2-Sym-32,,24.59670271,E2-H2-Sym-32,H2-Sym-32,H2,32,Sym
267,E2-bf-Snap-431.czi,3772.261,0,65535,Tentacle Area,0,Body column,H2-Sym-32,,n/a,E2-H2-Sym-32,H2-Sym-32,H2,32,Sym
268,E2-fl-Snap-430.czi,109.626,679,65535,Symbiont Area,2.906,Body column,H2-Sym-32,,2.906108565,E2-H2-Sym-32,H2-Sym-32,H2,32,Sym
269,E3-bf-Snap-433.czi,4290.553,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
270,E3-fl-Snap-432.czi,323.04,1010,65535,Symbiont Area,7.529,Tentacle,H2-Sym-32,,7.529099396,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
271,E3-bf-Snap-433.czi,1790.127,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
272,E3-fl-Snap-432.czi,184.007,1136,65535,Symbiont Area,10.279,Tentacle,H2-Sym-32,,10.27899138,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
273,E3-bf-Snap-433.czi,1886.996,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
274,E3-fl-Snap-432.czi,187.467,1136,65535,Symbiont Area,9.935,Tentacle,H2-Sym-32,,9.934679247,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
275,E3-bf-Snap-433.czi,2484.858,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
276,E3-fl-Snap-432.czi,144.871,899,65535,Symbiont Area,5.83,Tentacle,H2-Sym-32,,5.830152065,E3-H2-Sym-32,H2-Sym-32,H2,32,Sym
277,E4-bf-Snap-435.czi,2070.571,0,65535,Tentacle Area,5.83,Tentacle,H2-Sym-32,,n/a,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
278,E4-fl-Snap-434.czi,1335.622,1185,65535,Symbiont Area,64.505,Tentacle,H2-Sym-32,,64.50500852,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
279,E4-bf-Snap-435.czi,1619.093,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
280,E4-fl-Snap-434.czi,971.066,1528,65535,Symbiont Area,59.976,Tentacle,H2-Sym-32,,59.97592479,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
281,E4-bf-Snap-435.czi,1429.463,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
282,E4-fl-Snap-434.czi,1119.181,1622,65535,Symbiont Area,78.294,Tentacle,H2-Sym-32,,78.29380684,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
283,E4-bf-Snap-435.czi,687.163,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
284,E4-fl-Snap-434.czi,439.369,1544,65535,Symbiont Area,63.94,Tentacle,H2-Sym-32,,63.93956019,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
285,E4-bf-Snap-435.czi,1130.208,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
286,E4-fl-Snap-434.czi,683.703,1341,65535,Symbiont Area,60.494,Tentacle,H2-Sym-32,,60.49355517,E4-H2-Sym-32,H2-Sym-32,H2,32,Sym
,E5-bf-SNAP-437.czi,,,,,,,H2-Sym-32,Moved - measurements were off,n/a,E5-H2-Sym-32,H2-Sym-32,H2,32,Sym
,E5-fl-SNAP-436.czi,,,,,,,H2-Sym-32,Moved - measurements were off,#DIV/0!,E5-H2-Sym-32,H2-Sym-32,H2,32,Sym
287,E6-bf-Snap-439.czi,810.844,0,65535,Tentacle Area,14.607,Tentacle,H2-Sym-32,"Small aiptasia, small column body and tentacles",n/a,E6-H2-Sym-32,H2-Sym-32,H2,32,Sym
288,E6-fl-Snap-438.czi,473.965,1394,65535,Symbiont Area,58.453,Tentacle,H2-Sym-32,,58.45329065,E6-H2-Sym-32,H2-Sym-32,H2,32,Sym
289,E6-bf-Snap-439.czi,897.334,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E6-H2-Sym-32,H2-Sym-32,H2,32,Sym
290,E6-fl-Snap-438.czi,744.463,1450,65535,Symbiont Area,82.964,Tentacle,H2-Sym-32,,82.96386853,E6-H2-Sym-32,H2-Sym-32,H2,32,Sym
291,E6-bf-Snap-439.czi,3041.205,0,65535,Tentacle Area,82.964,Body column,H2-Sym-32,,n/a,E6-H2-Sym-32,H2-Sym-32,H2,32,Sym
292,E6-fl-Snap-438.czi,1239.834,1004,65535,Symbiont Area,40.768,Body column,H2-Sym-32,,40.76785353,E6-H2-Sym-32,H2-Sym-32,H2,32,Sym
293,E7-bf-Snap-441.czi,2091.761,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
294,E7-fl-Snap-440.czi,325.851,949,65535,Symbiont Area,15.578,Tentacle,H2-Sym-32,,15.57783131,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
295,E7-bf-Snap-441.czi,823.385,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
296,E7-fl-Snap-440.czi,131.465,1408,65535,Symbiont Area,15.966,Tentacle,H2-Sym-32,,15.96640697,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
297,E7-bf-Snap-441.czi,1021.014,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
298,E7-fl-Snap-440.czi,29.19,1234,65535,Symbiont Area,2.859,Tentacle,H2-Sym-32,,2.8589226,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
299,E7-bf-Snap-441.czi,1032.907,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
300,E7-fl-Snap-440.czi,81.517,1060,65535,Symbiont Area,7.892,Tentacle,H2-Sym-32,,7.891998021,E7-H2-Sym-32,H2-Sym-32,H2,32,Sym
301,F1-bf-Snap-585.czi,2282.471,0,65535,Tentacle Area,7.892,Tentacle,H2-Sym-32,"Body is not clear, it is too bright (white), only 1 tentacle present ",n/a,F1-H2-Sym-32,H2-Sym-32,H2,32,Sym
302,F1-fl-Snap-584.czi,76.327,1277,65535,Symbiont Area,3.344,Tentacle,H2-Sym-32,"Body is not clear, symbionts on body are bright, small, 3 tentacles visible ",3.34405125,F1-H2-Sym-32,H2-Sym-32,H2,32,Sym
303,F2-bf-Snap-449.czi,635.701,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F2-H2-Sym-32,H2-Sym-32,H2,32,Sym
304,F2-fl-Snap-448.czi,40.65,1312,65535,Symbiont Area,6.395,Tentacle,H2-Sym-32,,6.394515661,F2-H2-Sym-32,H2-Sym-32,H2,32,Sym
305,F2-bf-Snap-449.czi,18042.03,0,65535,Tentacle Area,0,Body column,H2-Sym-32,,n/a,F2-H2-Sym-32,H2-Sym-32,H2,32,Sym
306,F2-fl-Snap-448.czi,598.511,969,65535,Symbiont Area,3.317,Body column,H2-Sym-32,,3.31731518,F2-H2-Sym-32,H2-Sym-32,H2,32,Sym
,F3-bf-Snap-581.czi,,,,,,,H2-Sym-32,,n/a,F3-H2-Sym-32,H2-Sym-32,H2,32,Sym
,F3-fl-Snap-581.czi,,,,,,,H2-Sym-32,"Fluorescent image is completely black , cannot measure",#DIV/0!,F3-H2-Sym-32,H2-Sym-32,H2,32,Sym
307,F4-bf-Snap-455.czi,1379.083,0,65535,Tentacle Area,3.317,Tentacle,H2-Sym-32,,n/a,F4-H2-Sym-32,H2-Sym-32,H2,32,Sym
308,F4-fl-Snap-454.czi,46.056,1160,65535,Symbiont Area,3.34,Tentacle,H2-Sym-32,,3.339610451,F4-H2-Sym-32,H2-Sym-32,H2,32,Sym
309,F4-bf-Snap-455.czi,518.075,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,"Image very blurry, only 2 tentacles could be imaged",n/a,F4-H2-Sym-32,H2-Sym-32,H2,32,Sym
310,F4-fl-Snap-454.czi,49.732,1160,65535,Symbiont Area,9.599,Tentacle,H2-Sym-32,"Image very blurry, only 2 tentacles could be imaged",9.599382329,F4-H2-Sym-32,H2-Sym-32,H2,32,Sym
311,F5-bf-Snap-463.czi,4118.221,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
