,label,area,Min Threshold,Max Threshold,type,percent_raw,region,plate,notes,calculation,well,treatment,genotype,temperature,symbiotic_state
425,B3-bf-Snap-627.czi,2592.105,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B3-H2-25,H2-25,H2,25,sym
426,B3-fl-Snap-626.czi,1704.934,1372,65535,Symbiont Area,65.774,Tentacle,H2-25,,65.77411023,B3-H2-25,H2-25,H2,25,sym
427,B3-bf-Snap-627.czi,2648.54,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B3-H2-25,H2-25,H2,25,sym
428,B3-fl-Snap-626.czi,1703.204,1312,65535,Symbiont Area,64.307,Tentacle,H2-25,,64.30727873,B3-H2-25,H2-25,H2,25,sym
429,B4-bf-Snap-493.czi,3279.917,0,65535,Tentacle Area,64.307,Tentacle,H2-25,,n/a,B4-H2-25,H2-25,H2,25,sym
430,B4-fl-Snap-492.czi,1343.838,747,65535,Symbiont Area,40.972,Tentacle,H2-25,,40.97170752,B4-H2-25,H2-25,H2,25,sym
431,B4-bf-Snap-493.czi,2917.308,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B4-H2-25,H2-25,H2,25,sym
432,B4-fl-Snap-492.czi,1525.035,830,65535,Symbiont Area,52.275,Tentacle,H2-25,,52.27541967,B4-H2-25,H2-25,H2,25,sym
433,B4-bf-Snap-493.czi,2363.339,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B4-H2-25,H2-25,H2,25,sym
434,B4-fl-Snap-492.czi,1270.754,1078,65535,Symbiont Area,53.769,Tentacle,H2-25,,53.76943384,B4-H2-25,H2-25,H2,25,sym
435,B4-bf-Snap-493.czi,1458.87,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B4-H2-25,H2-25,H2,25,sym
436,B4-fl-Snap-492.czi,873.549,1493,65535,Symbiont Area,59.878,Tentacle,H2-25,,59.87846758,B4-H2-25,H2-25,H2,25,sym
437,B4-bf-Snap-493.czi,18012.191,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,B4-H2-25,H2-25,H2,25,sym
438,B4-fl-Snap-492.czi,6740.814,747,65535,Symbiont Area,37.424,Body column,H2-25,,37.42362048,B4-H2-25,H2-25,H2,25,sym
439,B5-bf-Snap-588.czi,4494.885,0,65535,Tentacle Area,0,Tentacle,H2-25,"Blurry picture, unclear, tentacle and blurry cannot see, only 1 tentacle visible ",n/a,B5-H2-25,H2-25,H2,25,sym
440,B5-fl-Snap-589.czi,2591.673,1679,65535,Symbiont Area,57.658,Tentacle,H2-25,,57.65827157,B5-H2-25,H2-25,H2,25,sym
441,B6-bf-Snap-499.czi,2054.137,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B6-H2-25,H2-25,H2,25,sym
442,B6-fl-Snap-498.czi,1222.536,856,65535,Symbiont Area,59.516,Tentacle,H2-25,,59.51579666,B6-H2-25,H2-25,H2,25,sym
443,B6-bf-Snap-499.czi,1325.675,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B6-H2-25,H2-25,H2,25,sym
444,B6-fl-Snap-498.czi,702.299,914,65535,Symbiont Area,52.977,Tentacle,H2-25,,52.97670998,B6-H2-25,H2-25,H2,25,sym
445,B6-bf-Snap-499.czi,2354.474,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B6-H2-25,H2-25,H2,25,sym
446,B6-fl-Snap-498.czi,1708.394,1285,65535,Symbiont Area,72.559,Tentacle,H2-25,,72.55947613,B6-H2-25,H2-25,H2,25,sym
447,B6-bf-Snap-499.czi,6597.025,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B6-H2-25,H2-25,H2,25,sym
448,B6-fl-Snap-498.czi,3236.672,1185,65535,Symbiont Area,49.063,Tentacle,H2-25,,49.06260019,B6-H2-25,H2-25,H2,25,sym
449,B6-bf-Snap-499.czi,1173.886,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B6-H2-25,H2-25,H2,25,sym
450,B6-fl-Snap-498.czi,591.592,1213,65535,Symbiont Area,50.396,Tentacle,H2-25,,50.39603505,B6-H2-25,H2-25,H2,25,sym
451,B6-bf-Snap-499.czi,5093.829,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B6-H2-25,H2-25,H2,25,sym
452,B6-fl-Snap-498.czi,2126.357,985,65535,Symbiont Area,41.744,Tentacle,H2-25,,41.74378449,B6-H2-25,H2-25,H2,25,sym
453,B7-bf-Snap-501.czi,4121.032,0,65535,Tentacle Area,41.744,Tentacle,H2-25,,n/a,B7-H2-25,H2-25,H2,25,sym
454,B7-fl-Snap-500.czi,2699.353,1427,65535,Symbiont Area,65.502,Tentacle,H2-25,,65.50186943,B7-H2-25,H2-25,H2,25,sym
455,B7-bf-Snap-501.czi,2702.38,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B7-H2-25,H2-25,H2,25,sym
456,B7-fl-Snap-500.czi,1933.916,1562,65535,Symbiont Area,71.563,Tentacle,H2-25,,71.56343667,B7-H2-25,H2-25,H2,25,sym
457,B7-bf-Snap-501.czi,2869.306,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B7-H2-25,H2-25,H2,25,sym
458,B7-fl-Snap-500.czi,2055.219,1562,65535,Symbiont Area,71.628,Tentacle,H2-25,,71.62773855,B7-H2-25,H2-25,H2,25,sym
459,B7-bf-Snap-501.czi,3840.588,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,B7-H2-25,H2-25,H2,25,sym
460,B7-fl-Snap-500.czi,1243.726,579,65535,Symbiont Area,32.384,Body column,H2-25,,32.38373916,B7-H2-25,H2-25,H2,25,sym
461,B8-bf-Snap-629.czi,1570.875,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B8-H2-25,H2-25,H2,25,sym
462,B8-fl-Snap-628.czi,709.434,958,65535,Symbiont Area,45.162,Tentacle,H2-25,,45.16170924,B8-H2-25,H2-25,H2,25,sym
463,B8-bf-Snap-629.czi,3236.456,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B8-H2-25,H2-25,H2,25,sym
464,B8-fl-Snap-628.czi,1735.638,1699,65535,Symbiont Area,53.628,Tentacle,H2-25,,53.62773355,B8-H2-25,H2-25,H2,25,sym
465,B8-bf-Snap-629.czi,6122.411,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B8-H2-25,H2-25,H2,25,sym
466,B8-fl-Snap-628.czi,2779.14,973,65535,Symbiont Area,45.393,Tentacle,H2-25,,45.39290159,B8-H2-25,H2-25,H2,25,sym
467,B8-bf-Snap-629.czi,1970.891,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,B8-H2-25,H2-25,H2,25,sym
468,B8-fl-Snap-628.czi,877.009,798,65535,Symbiont Area,44.498,Tentacle,H2-25,,44.49809756,B8-H2-25,H2-25,H2,25,sym
469,B8-bf-Snap-629.czi,9474.115,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,B8-H2-25,H2-25,H2,25,sym
470,B8-fl-Snap-628.czi,1988.838,552,65535,Symbiont Area,20.992,Body column,H2-25,,20.99233543,B8-H2-25,H2-25,H2,25,sym
471,C2-bf-Snap-635.czi,1094.963,0,65535,Tentacle Area,20.992,Tentacle,H2-25,,n/a,C2-H2-25,H2-25,H2,25,sym
472,C2-fl-Snap-634.czi,546.617,1726,65535,Symbiont Area,49.921,Tentacle,H2-25,,49.92104756,C2-H2-25,H2-25,H2,25,sym
473,C2-bf-Snap-635.czi,4960.85,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C2-H2-25,H2-25,H2,25,sym
474,C2-fl-Snap-634.czi,2806.6,1030,65535,Symbiont Area,56.575,Tentacle,H2-25,,56.57498211,C2-H2-25,H2-25,H2,25,sym
475,C2-bf-Snap-635.czi,4274.552,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C2-H2-25,H2-25,H2,25,sym
476,C2-fl-Snap-634.czi,2112.951,1120,65535,Symbiont Area,49.431,Tentacle,H2-25,,49.43093452,C2-H2-25,H2-25,H2,25,sym
477,C2-bf-Snap-635.czi,658.621,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C2-H2-25,H2-25,H2,25,sym
478,C2-fl-Snap-634.czi,373.204,1348,65535,Symbiont Area,56.664,Tentacle,H2-25,,56.66445497,C2-H2-25,H2-25,H2,25,sym
479,C2-bf-Snap-635.czi,938.633,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C2-H2-25,H2-25,H2,25,sym
480,C2-fl-Snap-634.czi,622.079,1696,65535,Symbiont Area,66.275,Tentacle,H2-25,,66.27499779,C2-H2-25,H2-25,H2,25,sym
481,C3-bf-Snap-511.czi,2199.224,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C3-H2-25,H2-25,H2,25,sym
482,C3-fl-Snap-510.czi,1326.108,1670,65535,Symbiont Area,60.299,Tentacle,H2-25,,60.29890543,C3-H2-25,H2-25,H2,25,sym
483,C3-bf-Snap-511.czi,594.403,0,65535,Tentacle Area,41.327,Tentacle,H2-25,,n/a,C3-H2-25,H2-25,H2,25,sym
484,C3-fl-Snap-510.czi,424.017,1259,65535,Symbiont Area,71.335,Tentacle,H2-25,,71.33493606,C3-H2-25,H2-25,H2,25,sym
485,C3-bf-Snap-511.czi,221.847,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C3-H2-25,H2-25,H2,25,sym
486,C3-fl-Snap-510.czi,86.922,1040,65535,Symbiont Area,39.181,Tentacle,H2-25,,39.18105722,C3-H2-25,H2-25,H2,25,sym
487,C3-bf-Snap-511.czi,1627.526,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C3-H2-25,H2-25,H2,25,sym
488,C3-fl-Snap-510.czi,1136.262,1026,65535,Symbiont Area,69.815,Tentacle,H2-25,,69.8152902,C3-H2-25,H2-25,H2,25,sym
489,C3-bf-Snap-511.czi,518.075,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C3-H2-25,H2-25,H2,25,sym
490,C3-fl-Snap-510.czi,335.581,1464,65535,Symbiont Area,64.775,Tentacle,H2-25,,64.77459827,C3-H2-25,H2-25,H2,25,sym
491,C4-bf-Snap-633.czi,3248.997,0,65535,Tentacle Area,64.775,Tentacle,H2-25,,n/a,C4-H2-25,H2-25,H2,25,sym
492,C4-fl-Snap-632.czi,1818.02,788,65535,Symbiont Area,55.956,Tentacle,H2-25,,55.95634591,C4-H2-25,H2-25,H2,25,sym
493,C4-bf-Snap-633.czi,3725.557,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C4-H2-25,H2-25,H2,25,sym
494,C4-fl-Snap-632.czi,1372.164,587,65535,Symbiont Area,36.831,Tentacle,H2-25,,36.83111009,C4-H2-25,H2-25,H2,25,sym
495,C4-bf-Snap-633.czi,2833.412,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C4-H2-25,H2-25,H2,25,sym
496,C4-fl-Snap-632.czi,1334.757,1203,65535,Symbiont Area,47.108,Tentacle,H2-25,,47.10776266,C4-H2-25,H2-25,H2,25,sym
497,C4-bf-Snap-633.czi,1019.933,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C4-H2-25,H2-25,H2,25,sym
498,C4-fl-Snap-632.czi,563.05,1633,65535,Symbiont Area,55.205,Tentacle,H2-25,,55.20460658,C4-H2-25,H2-25,H2,25,sym
499,C4-bf-Snap-633.czi,2211.982,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C4-H2-25,H2-25,H2,25,sym
500,C4-fl-Snap-632.czi,1221.023,816,65535,Symbiont Area,55.2,Tentacle,H2-25,,55.20040398,C4-H2-25,H2-25,H2,25,sym
501,C5-bf-Snap-631.czi,6888.496,0,65535,Tentacle Area,55.2,Tentacle,H2-25,,n/a,C5-H2-25,H2-25,H2,25,sym
502,C5-fl-Snap-630.czi,2768.112,966,65535,Symbiont Area,40.185,Tentacle,H2-25,,40.18456278,C5-H2-25,H2-25,H2,25,sym
503,C5-bf-Snap-631.czi,1651.31,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C5-H2-25,H2-25,H2,25,sym
504,C5-fl-Snap-630.czi,985.121,1977,65535,Symbiont Area,59.657,Tentacle,H2-25,,59.65693904,C5-H2-25,H2-25,H2,25,sym
505,C5-fl-Snap-630.czi,226728.346,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C5-H2-25,H2-25,H2,25,sym
506,C5-fl-Snap-630.czi,88.004,1721,65535,Symbiont Area,0.039,Tentacle,H2-25,,0.03881473206,C5-H2-25,H2-25,H2,25,sym
507,C5-bf-Snap-631.czi,406.503,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C5-H2-25,H2-25,H2,25,sym
508,C5-fl-Snap-630.czi,310.283,2143,65535,Symbiont Area,76.33,Tentacle,H2-25,,76.32981798,C5-H2-25,H2-25,H2,25,sym
509,C6-bf-Snap-517.czi,1945.809,0,65535,Tentacle Area,0,Tentacle,H2-25,"Blurry, unlear image, only 2 partial tentacles clear",n/a,C6-H2-25,H2-25,H2,25,sym
510,C6-fl-Snap-516.czi,939.93,786,65535,Symbiont Area,48.305,Tentacle,H2-25,,48.30535782,C6-H2-25,H2-25,H2,25,sym
511,C6-bf-Snap-517.czi,955.714,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C6-H2-25,H2-25,H2,25,sym
512,C6-fl-Snap-516.czi,485.641,796,65535,Symbiont Area,50.814,Tentacle,H2-25,,50.8144696,C6-H2-25,H2-25,H2,25,sym
513,C7-bf-Snap-519.czi,4724.084,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C7-H2-25,H2-25,H2,25,sym
514,C7-fl-Snap-518.czi,2482.047,1299,65535,Symbiont Area,52.54,Tentacle,H2-25,,52.54028082,C7-H2-25,H2-25,H2,25,sym
515,C7-bf-Snap-519.czi,984.689,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C7-H2-25,H2-25,H2,25,sym
516,C7-fl-Snap-518.czi,670.946,1439,65535,Symbiont Area,68.138,Tentacle,H2-25,,68.13785876,C7-H2-25,H2-25,H2,25,sym
517,C7-bf-Snap-519.czi,4048.813,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,C7-H2-25,H2-25,H2,25,sym
518,C7-fl-Snap-518.czi,1219.725,586,65535,Symbiont Area,30.126,Body column,H2-25,,30.12549604,C7-H2-25,H2-25,H2,25,sym
513,C8-bf-Snap-521.czi,2385.61,0,65535,Tentacle Area,30.126,Tentacle,H2-25,,n/a,C8-H2-25,H2-25,H2,25,sym
514,C8-fl-Snap-520.czi,1704.285,1236,65535,Symbiont Area,71.44,Tentacle,H2-25,,71.44021864,C8-H2-25,H2-25,H2,25,sym
515,C8-bf-Snap-521.czi,1353.352,0,65535,Tentacle Area,30.126,Tentacle,H2-25,,n/a,C8-H2-25,H2-25,H2,25,sym
516,C8-fl-Snap-520.czi,718.299,1507,65535,Symbiont Area,53.076,Tentacle,H2-25,,53.07554871,C8-H2-25,H2-25,H2,25,sym
517,C8-bf-Snap-521.czi,3390.192,0,65535,Tentacle Area,30.126,Tentacle,H2-25,,n/a,C8-H2-25,H2-25,H2,25,sym
518,C8-fl-Snap-520.czi,1388.597,1568,65535,Symbiont Area,40.959,Tentacle,H2-25,,40.95924361,C8-H2-25,H2-25,H2,25,sym
519,C8-bf-Snap-521.czi,469.857,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C8-H2-25,H2-25,H2,25,sym
520,C8-fl-Snap-520.czi,314.175,1357,65535,Symbiont Area,66.866,Tentacle,H2-25,,66.86608904,C8-H2-25,H2-25,H2,25,sym
521,C8-bf-Snap-521.czi,1643.526,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,C8-H2-25,H2-25,H2,25,sym
522,C8-fl-Snap-520.czi,684.568,1327,65535,Symbiont Area,41.652,Tentacle,H2-25,,41.65239856,C8-H2-25,H2-25,H2,25,sym
523,D1-bf-Snap-523.czi,1259.943,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D1-H2-25,H2-25,H2,25,sym
524,D1-fl-Snap-522.czi,753.76,1449,65535,Symbiont Area,59.825,Tentacle,H2-25,,59.82492859,D1-H2-25,H2-25,H2,25,sym
525,D1-bf-Snap-523.czi,615.809,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D1-H2-25,H2-25,H2,25,sym
526,D1-fl-Snap-522.czi,405.422,1863,65535,Symbiont Area,65.836,Tentacle,H2-25,,65.83567307,D1-H2-25,H2-25,H2,25,sym
527,D1-bf-Snap-523.czi,5379.029,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D1-H2-25,H2-25,H2,25,sym
528,D1-fl-Snap-522.czi,2578.051,828,65535,Symbiont Area,47.928,Tentacle,H2-25,,47.92781374,D1-H2-25,H2-25,H2,25,sym
REMOVED,D2-bf-Snap-523.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,H2-25,D2 bf image missing ,REMOVED,D2-H2-25,H2-25,H2,25,sym
REMOVED,D2-fl-Snap-524.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,H2-25,,REMOVED,D2-H2-25,H2-25,H2,25,sym
REMOVED,D3-bf-Snap-525.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,H2-25,"Blurry, no clear tentacles ",REMOVED,D3-H2-25,H2-25,H2,25,sym
REMOVED,D3-fl-Snap-524.czi,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,H2-25,,REMOVED,D3-H2-25,H2-25,H2,25,sym
529,D4-bf-Snap-625.czi,3525.765,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym
530,D4-fl-Snap-624.czi,871.387,1200,65535,Symbiont Area,24.715,Tentacle,H2-25,,24.71483494,D4-H2-25,H2-25,H2,25,sym
529,D4-bf-Snap-625.czi,3525.765,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym
530,D4-fl-Snap-624.czi,871.387,1200,65535,Symbiont Area,24.715,Tentacle,H2-25,,24.71483494,D4-H2-25,H2-25,H2,25,sym
531,D4-bf-Snap-625.czi,9522.333,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym
532,D4-fl-Snap-624.czi,1275.511,765,65535,Symbiont Area,13.395,Tentacle,H2-25,,13.39494218,D4-H2-25,H2-25,H2,25,sym
533,D4-bf-Snap-625.czi,8794.303,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym
534,D4-fl-Snap-624.czi,2187.765,435,65535,Symbiont Area,24.877,Tentacle,H2-25,,24.87707099,D4-H2-25,H2-25,H2,25,sym
535,D4-bf-Snap-625.czi,2369.177,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym
536,D4-fl-Snap-624.czi,894.523,645,65535,Symbiont Area,37.757,Tentacle,H2-25,,37.75669779,D4-H2-25,H2-25,H2,25,sym
537,D4-bf-Snap-625.czi,795.059,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D4-H2-25,H2-25,H2,25,sym
538,D4-fl-Snap-624.czi,462.073,930,65535,Symbiont Area,58.118,Tentacle,H2-25,,58.11807677,D4-H2-25,H2-25,H2,25,sym
539,D5-bf-Snap-623.czi,2740.219,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D5-H2-25,H2-25,H2,25,sym
540,D5-fl-Snap-622.czi,1414.544,1534,65535,Symbiont Area,51.622,Tentacle,H2-25,,51.62156747,D5-H2-25,H2-25,H2,25,sym
541,D5-bf-Snap-623.czi,1477.898,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D5-H2-25,H2-25,H2,25,sym
542,D5-fl-Snap-622.czi,694.731,1274,65535,Symbiont Area,47.008,Tentacle,H2-25,,47.00804792,D5-H2-25,H2-25,H2,25,sym
543,D5-bf-Snap-623.czi,2944.336,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D5-H2-25,H2-25,H2,25,sym
544,D5-fl-Snap-622.czi,1038.529,793,65535,Symbiont Area,35.272,Tentacle,H2-25,,35.2720953,D5-H2-25,H2-25,H2,25,sym
545,D5-bf-Snap-623.czi,9302.216,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D5-H2-25,H2-25,H2,25,sym
546,D5-fl-Snap-622.czi,3570.523,728,65535,Symbiont Area,38.384,Tentacle,H2-25,,38.38357441,D5-H2-25,H2-25,H2,25,sym
547,D6-bf-Snap-621.czi,1336.487,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym
548,D6-fl-Snap-620.czi,523.048,1582,65535,Symbiont Area,39.136,Tentacle,H2-25,,39.1360335,D6-H2-25,H2-25,H2,25,sym
549,D6-bf-Snap-621.czi,3954.539,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym
550,D6-fl-Snap-620.czi,2113.599,1365,65535,Symbiont Area,53.447,Tentacle,H2-25,,53.44741827,D6-H2-25,H2-25,H2,25,sym
551,D6-bf-Snap-621.czi,3961.026,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym
552,D6-fl-Snap-620.czi,2583.24,1379,65535,Symbiont Area,65.216,Tentacle,H2-25,,65.21643635,D6-H2-25,H2-25,H2,25,sym
553,D6-bf-Snap-621.czi,896.469,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D6-H2-25,H2-25,H2,25,sym
554,D6-fl-Snap-620.czi,540.779,1234,65535,Symbiont Area,60.323,Tentacle,H2-25,,60.32322367,D6-H2-25,H2-25,H2,25,sym
555,D7-bf-Snap-619.czi,7127.857,0,65535,Tentacle Area,0,Tentacle,H2-25,"Blurry image, only 2 tentacles present",n/a,D7-H2-25,H2-25,H2,25,sym
556,D7-fl-Snap-618.czi,2496.101,951,65535,Symbiont Area,35.019,Tentacle,H2-25,,35.0189545,D7-H2-25,H2-25,H2,25,sym
557,D7-bf-Snap-619.czi,3978.972,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,D7-H2-25,H2-25,H2,25,sym
558,D7-fl-Snap-618.czi,1804.398,655,65535,Symbiont Area,45.348,Tentacle,H2-25,,45.34834626,D7-H2-25,H2-25,H2,25,sym
559,D7-bf-Snap-619.czi,8533.752,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,D7-H2-25,H2-25,H2,25,sym
560,D7-fl-Snap-618.czi,3590.849,593,65535,Symbiont Area,42.078,Body column,H2-25,,42.07819726,D7-H2-25,H2-25,H2,25,sym
561,E1-bf-Snap-605.czi,4217.901,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E1-H2-25,H2-25,H2,25,sym
562,E1-fl-Snap-604.czi,2754.706,1592,65535,Symbiont Area,65.31,Tentacle,H2-25,,65.30987806,E1-H2-25,H2-25,H2,25,sym
563,E1-bf-Snap-605.czi,2359.663,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E1-H2-25,H2-25,H2,25,sym
564,E1-fl-Snap-604.czi,1866.454,1636,65535,Symbiont Area,79.098,Tentacle,H2-25,,79.09832887,E1-H2-25,H2-25,H2,25,sym
565,E1-bf-Snap-605.czi,161.088,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E1-H2-25,H2-25,H2,25,sym
566,E1-fl-Snap-604.czi,93.842,1160,65535,Symbiont Area,58.255,Tentacle,H2-25,,58.25511522,E1-H2-25,H2-25,H2,25,sym
567,E1-bf-Snap-605.czi,433.099,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E1-H2-25,H2-25,H2,25,sym
568,E1-fl-Snap-604.czi,282.606,1443,65535,Symbiont Area,65.252,Tentacle,H2-25,,65.25205553,E1-H2-25,H2-25,H2,25,sym
569,E2-bf-Snap-607.czi,1449.356,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym
570,E2-fl-Snap-606.czi,726.084,1271,65535,Symbiont Area,50.097,Tentacle,H2-25,,50.0970086,E2-H2-25,H2-25,H2,25,sym
571,E2-bf-Snap-607.czi,1346.001,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym
572,E2-fl-Snap-606.czi,809.979,1221,65535,Symbiont Area,60.177,Tentacle,H2-25,,60.17670121,E2-H2-25,H2-25,H2,25,sym
573,E2-bf-Snap-607.czi,3397.327,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym
574,E2-fl-Snap-606.czi,2124.194,1145,65535,Symbiont Area,62.525,Tentacle,H2-25,,62.52545016,E2-H2-25,H2-25,H2,25,sym
575,E2-bf-Snap-607.czi,375.583,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym
576,E2-fl-Snap-606.czi,241.091,919,65535,Symbiont Area,64.191,Tentacle,H2-25,,64.19113751,E2-H2-25,H2-25,H2,25,sym
577,E2-bf-Snap-607.czi,1094.531,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E2-H2-25,H2-25,H2,25,sym
578,E2-fl-Snap-606.czi,672.46,1309,65535,Symbiont Area,61.438,Tentacle,H2-25,,61.43818677,E2-H2-25,H2-25,H2,25,sym
580,E3-bf-Snap-609.czi,2029.055,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym
581,E3-fl-Snap-608.czi,1081.125,956,65535,Symbiont Area,53.282,Tentacle,H2-25,,53.28219294,E3-H2-25,H2-25,H2,25,sym
582,E3-bf-Snap-609.czi,5533.414,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym
583,E3-fl-Snap-608.czi,2306.688,1123,65535,Symbiont Area,41.687,Tentacle,H2-25,,41.68652481,E3-H2-25,H2-25,H2,25,sym
584,E3-bf-Snap-609.czi,4879.55,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym
585,E3-fl-Snap-608.czi,1929.376,1381,65535,Symbiont Area,39.54,Tentacle,H2-25,,39.54003955,E3-H2-25,H2-25,H2,25,sym
586,E3-bf-Snap-609.czi,2479.668,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym
587,E3-fl-Snap-608.czi,1378.651,1381,65535,Symbiont Area,55.598,Tentacle,H2-25,,55.59820912,E3-H2-25,H2-25,H2,25,sym
588,E3-bf-Snap-609.czi,262.065,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E3-H2-25,H2-25,H2,25,sym
589,E3-fl-Snap-608.czi,125.41,1821,65535,Symbiont Area,47.855,Tentacle,H2-25,,47.8545399,E3-H2-25,H2-25,H2,25,sym
590,E4-fl-Snap-610.czi,226728.346,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E4-H2-25,H2-25,H2,25,sym
591,E4-fl-Snap-610.czi,1854.778,1633,65535,Symbiont Area,0.818,Tentacle,H2-25,,0.8180618051,E4-H2-25,H2-25,H2,25,sym
592,E4-bf-Snap-611.czi,975.175,0,65535,Tentacle Area,0,Tentacle,H2-25,,n/a,E4-H2-25,H2-25,H2,25,sym
593,E4-fl-Snap-610.czi,673.757,1689,65535,Symbiont Area,69.091,Tentacle,H2-25,,69.09088112,E4-H2-25,H2-25,H2,25,sym
594,E4-bf-Snap-611.czi,1149.668,0,65535,Tentacle Area,0,Body column,H2-25,,n/a,E4-H2-25,H2-25,H2,25,sym
